movie_id,movie_title,year,runtime,genres,primary_genre,ave_rating,num_votes,director_id,director_name,writers_id,writers_name
tt1629718,Poker,2010,112,Comedy,Comedy,5.6,959,nm0630197,Sergiu Nicolaescu,['nm2939957'],['Adrian Lustig']
tt1629278,Freedom on Parole,2010,95,"Comedy,Drama",Comedy,4.8,260,nm0165316,Erik Clausen,['nm0165316'],['Erik Clausen']
tt1629260,Ek Second... Jo Zindagi Badal De...,2010,135,"Drama,Romance,Thriller",Drama,3.3,58,nm0315912,Partho Ghosh,['nm0025607'],['Anand Raj Anand']
tt1623674,Crayon Shinchan Super Dimension the Storm Called My Bride,2010,99,"Animation,Comedy",Animation,6.8,714,nm1012279,Akira Shigino,"['nm1270457', 'nm0948412']","['Yoshito Usui', 'Michiko Yokote']"
tt2320015,Rodinka,2010,90,Comedy,Comedy,4,35,nm0458722,Dusan Klein,"['nm1650332', 'nm0891367']","['Lucie Konecná', 'Fan Vavrincová']"
tt6023668,The Mystery of Sleep,2010,45,Documentary,Documentary,6,79,nm0835799,Mel Stuart,['nm0835799'],['Mel Stuart']
tt1020773,Certified Copy,2010,106,"Drama,Romance",Drama,7.2,28192,nm0452102,Abbas Kiarostami,"['nm0452102', 'nm0253428']","['Abbas Kiarostami', 'Caroline Eliacheff']"
tt1674050,The Christening,2010,86,"Drama,Thriller",Drama,6.7,734,nm1672085,Marcin Wrona,"['nm2319893', 'nm9781362', 'nm0871826']","['Dariusz Glazer', 'Grzegorz Jankowski', 'Grazyna Trela']"
tt1782562,Vorobey,2010,90,"Drama,Family",Drama,6.6,26,nm2204754,Yuri Schiller,['nm2204754'],['Yuri Schiller']
tt1774660,V stile jazz,2010,90,"Comedy,Romance",Comedy,5.9,85,nm0332892,Stanislav Govorukhin,"['nm0332892', 'nm6898814']","['Stanislav Govorukhin', 'Kseniya Stepanycheva']"
tt1773472,Héritage perdu,2010,90,Adventure,Adventure,4.2,9,nm0487897,Christian Lara,['nm0487897'],['Christian Lara']
tt1324061,The Woman with a Broken Nose,2010,105,"Comedy,Drama,Romance",Comedy,6.8,1659,nm0464123,Srdjan Koljevic,['nm0464123'],['Srdjan Koljevic']
tt1773354,Czekajac na Sobote,2010,70,Documentary,Documentary,6.4,414,nm2644309,Irena Morawska,"['nm2644309', 'nm0603198']","['Irena Morawska', 'Jerzy Morawski']"
tt1326238,Backlight,2010,90,"Drama,Mystery,Sci-Fi",Drama,6,2343,nm0289578,Fernando Fragata,['nm0289578'],['Fernando Fragata']
tt1772416,Vay Arkadas,2010,100,Comedy,Comedy,6.2,2750,nm1856823,Kemal Uzun,"['nm1729324', 'nm3552662', 'nm1759820']","['Caner Güler', 'Cüneyt Inay', 'Onur Özcan']"
tt1770650,BKO: Bangkok Knockout,2010,106,Action,Action,5.4,1683,nm1437277,Panna Rittikrai,"['nm4602272', 'nm1437277', 'nm4604948']","['Dojit Hongthong', 'Panna Rittikrai', 'Jonathon Siminoe']"
tt1765868,Kiki's Story: A Psychodrama Session,2010,53,Documentary,Documentary,7.6,12,nm0944365,János Xantus,"['nm6941009', 'nm9454400', 'nm0944365']","['Zsófia Bán', 'Zsuzsa Mérei', 'János Xantus']"
tt1339340,Ta oporofora tis Athinas,2010,94,Comedy,Comedy,5.3,171,nm0659057,Nikos Panayotopoulos,"['nm2916704', 'nm0659057']","['Sotiris Dimitriou', 'Nikos Panayotopoulos']"
tt1764588,Señora de,2010,80,Documentary,Documentary,7.6,13,nm0274407,Patricia Ferreira,"['nm0274407', 'nm4159424', 'nm4160934']","['Patricia Ferreira', 'Carmen I. Rábade', 'María Salgueiro']"
tt0817230,Valentine's Day,2010,125,"Comedy,Romance",Comedy,5.8,128146,nm0005190,Garry Marshall,"['nm0297545', 'nm0463359', 'nm0799050']","['Katherine Fugate', 'Abby Kohn', 'Marc Silverstein']"
tt30702018,Poran Jai Jolia Re,2010,141,"Comedy,Romance",Comedy,7.2,7,nm6756253,Sohanur Rahman Sohan,"['nm7298637', 'nm5415746', 'nm6756253']","['Chotku Ahmed', 'Anonno Mamun', 'Sohanur Rahman Sohan']"
tt1760959,Estet,2010,101,Comedy,Comedy,7.7,50,nm1672174,Mamat Khalid,['nm1672174'],['Mamat Khalid']
tt1361324,The Fallen Angel,2010,134,Drama,Drama,5.7,283,nm0033177,Genjirô Arato,"['nm0206796', 'nm0881576', 'nm1583728']","['Osamu Dazai', 'Yoshio Urasawa', 'Toya Suzuki']"
tt1361349,Nanga Parbat,2010,104,"Biography,Drama",Biography,6.5,1972,nm0005917,Joseph Vilsmaier,"['nm0459996', 'nm6296425']","['Reinhard Klooss', 'Sven Severin']"
tt1746183,The Stoker,2010,87,"Crime,Drama",Crime,6.6,2956,nm0049326,Aleksey Balabanov,['nm0049326'],['Aleksey Balabanov']
tt3215618,Daredevils of Sasun,2010,80,Animation,Animation,4.6,14,nm0541293,Arman Manaryan,['nm0541293'],['Arman Manaryan']
tt1784354,Banshiwala,2010,104,Drama,Drama,7.3,91,nm1374867,Anjan Das,['nm1374867'],['Anjan Das']
tt10912916,Çiglik Çigliga Bir Sevda,2010,95,Drama,Drama,5.5,13,nm0258581,Ülkü Erakalin,['nm0258581'],['Ülkü Erakalin']
tt3240768,Un sueño en la piel,2010,90,Drama,Drama,7.7,24,nm0136551,René Cardona III,"['nm1503350', 'nm0554920']","['Diana Legarreta', 'Adolfo Martínez Solares']"
tt1106860,Ca$h,2010,108,"Crime,Thriller",Crime,5.9,10350,nm0027465,Stephen Milburn Anderson,['nm0027465'],['Stephen Milburn Anderson']
tt1814671,Miss Staff Sergeant,2010,105,"Action,Comedy,Drama",Action,4.9,145,nm1955139,Jo Myeong-nam,"['nm1279812', 'nm1955139', 'nm5720799']","['Jeon Man-bae', 'Jo Myeong-nam', 'Hong-gi Yun']"
tt1810680,Wounded Palms,2010,105,"Drama,History",Drama,9.1,19,nm0069888,Abdellatif Ben Ammar,['nm0069888'],['Abdellatif Ben Ammar']
tt1809304,Mighty Jerome,2010,84,"Biography,Documentary,Sport",Biography,7.4,49,nm1031732,Charles Officer,"['nm1031732', 'nm0292124']","['Charles Officer', 'Fil Fraser']"
tt1808673,Will the Real Terrorist Please Stand Up?,2010,65,"Documentary,Drama,History",Documentary,7.6,38,nm0484484,Saul Landau,['nm0484484'],['Saul Landau']
tt1808285,Mala matura 1947,2010,109,Drama,Drama,6.5,210,nm0538105,Janusz Majewski,['nm0538105'],['Janusz Majewski']
tt1258812,War of the Gods,2010,90,"Documentary,War",Documentary,4.4,27,nm2315511,Jennifer Abbott,['nm2315511'],['Jennifer Abbott']
tt2022522,Runway,2010,90,Drama,Drama,8.2,1453,nm1181881,Tareque Masud,"['nm1181880', 'nm1181881']","['Catherine Masud', 'Tareque Masud']"
tt1742178,Position Among the Stars,2010,115,"Documentary,History",Documentary,7.9,314,nm0720503,Leonard Retel Helmrich,"['nm0618528', 'nm0720503']","['Hetty Naaijkens-Retel Helmrich', 'Leonard Retel Helmrich']"
tt1264889,An Early Frost,2010,168,"Comedy,Drama,History",Comedy,8,515,nm0049460,Djordje Balasevic,['nm0049460'],['Djordje Balasevic']
tt1282135,Undercurrent,2010,95,Drama,Drama,6.2,393,nm0038604,Árni Ólafur Ásgeirsson,"['nm2366292', 'nm0251033', 'nm0038604']","['Ottó Geir Borg', 'Ólafur Egilsson', 'Árni Ólafur Ásgeirsson']"
tt1282153,The Strange Case of Angelica,2010,97,"Drama,Fantasy",Drama,6.3,2242,nm0210701,Manoel de Oliveira,['nm0210701'],['Manoel de Oliveira']
tt20259142,Mysteries of Lisbon,2010,266,Drama,Drama,7.5,317,nm0749914,Raúl Ruiz,"['nm0144876', 'nm0754847']","['Camilo Castelo Branco', 'Carlos Saboga']"
tt3310974,Um Dia na Vida,2010,94,Documentary,Documentary,8.1,144,nm0184202,Eduardo Coutinho,['nm0184202'],['Eduardo Coutinho']
tt1297921,Christina,2010,90,Drama,Drama,6.4,180,nm0104487,Larry Brand,['nm0104487'],['Larry Brand']
tt1298831,The Blonde with Bare Breasts,2010,100,"Adventure,Drama,Romance",Adventure,5.9,703,nm0694946,Manuel Pradal,['nm0694946'],['Manuel Pradal']
tt1307976,Muzh moey vdovy,2010,82,Comedy,Comedy,4.5,53,nm0331259,Leonid Gorovets,"['nm0331259', 'nm3231195', 'nm0395699', 'nm3164095', 'nm6116929']","['Leonid Gorovets', 'Dmytro Holovkov', 'Vladimir Horunzhy', 'Garik Konn', 'Georgiy Konn']"
tt1785534,Resurrection,2010,90,Horror,Horror,3.6,40,nm0123009,Jeff Burr,"['nm3609083', 'nm2087066', 'nm3041193']","['Ron Aberdeen', 'William Dever', 'Stuart Price']"
tt1278379,Jack Goes Boating,2010,89,"Drama,Romance",Drama,6.3,8997,nm0000450,Philip Seymour Hoffman,['nm0322165'],['Robert Glaudini']
tt1673561,Cello,2010,70,Drama,Drama,6.7,8,nm0360528,Marcel Hanoun,['nm0360528'],['Marcel Hanoun']
tt1126618,Morning Glory,2010,107,"Comedy,Drama,Romance",Comedy,6.5,85663,nm0585011,Roger Michell,['nm0112459'],['Aline Brosh McKenna']
tt1740482,Eternity,2010,190,Musical,Musical,6.6,459,nm4154470,M.L. Pundhevanop Dhewakul,['nm4153680'],['Malai Choopiniji']
tt1706446,Don't Look Into the Mirror,2010,101,"Drama,Fantasy",Drama,4.3,24,nm0044771,Suren Babayan,"['nm0044771', 'nm4022704']","['Suren Babayan', 'Perch Zeituntsyan']"
tt2692424,"Krec! Jak kochasz, to krec!",2010,46,Documentary,Documentary,6.1,12,nm0906667,Andrzej Wajda,"['nm1459394', 'nm0906667']","['Rafal Marszalek', 'Andrzej Wajda']"
tt1706431,Lisanka,2010,110,"Comedy,Drama,Romance",Comedy,6.5,30,nm0246499,Daniel Díaz Torres,"['nm0246499', 'nm3812427', 'nm0215609']","['Daniel Díaz Torres', 'Francisco Garcia Gonzales', 'Eduardo del Llano']"
tt1706362,Et raadhus til alvor og fest,2010,51,Documentary,Documentary,7.7,8,nm0895321,Nils Vest,['nm0895321'],['Nils Vest']
tt1700749,Born to Die,2010,51,"Action,Crime,Thriller",Action,6.7,24,nm3264260,Jay Mager,"['nm2364115', 'nm3264260']","['Rod Durick', 'Jay Mager']"
tt1425618,Apartment: Rent at Your Own Risk,2010,97,"Drama,Mystery,Thriller",Drama,3.6,284,nm0612730,Jag Mundhra,"['nm2980911', 'nm0612730']","['Syed Gulrez', 'Jag Mundhra']"
tt1426320,BearCity,2010,104,"Comedy,Romance",Comedy,5.9,1550,nm0486773,Douglas Langway,"['nm0486773', 'nm0272213']","['Douglas Langway', 'Lawrence Ferber']"
tt1064960,Je ne vous oublierai jamais,2010,85,"Drama,History",Drama,6.1,17,nm0438051,Pascal Kané,"['nm0438051', 'nm0276466', 'nm3892107']","['Pascal Kané', 'Jacques Fieschi', 'Philippe Lamensch']"
tt1418796,Haru's Journey,2010,134,Drama,Drama,7.1,269,nm0462029,Masahiro Kobayashi,['nm0462029'],['Masahiro Kobayashi']
tt1428448,Kottan ermittelt: Rien ne va plus,2010,95,"Comedy,Crime",Comedy,4.2,195,nm0666685,Peter Patzak,"['nm0666685', 'nm0954882', 'nm3421968']","['Peter Patzak', 'Helmut Zenker', 'Jan Zenker']"
tt1691832,City Under Siege,2010,110,"Action,Sci-Fi,Thriller",Action,4.6,1026,nm0150802,Benny Chan,"['nm0150802', 'nm2597130']","['Benny Chan', 'Ram Ling']"
tt1433813,Hubble,2010,45,Documentary,Documentary,7.6,4613,nm0616880,Toni Myers,"['nm0616880', 'nm3896786', 'nm0272445']","['Toni Myers', 'Frank Summers', 'Graeme Ferguson']"
tt2612162,Ranbhool,2010,110,Thriller,Thriller,5.3,34,nm0839664,Sanjay Soorkar,['nm1363713'],['Girish Joshi']
tt1438535,Film socialisme,2010,102,Drama,Drama,5.7,3014,nm0000419,Jean-Luc Godard,"['nm0000419', 'nm2034269', 'nm1104986', 'nm1363261', 'nm0239286', 'nm3061127', 'nm0901976', 'nm0765683', 'nm4677631', 'nm0320824', 'nm0850368', 'nm6772473', 'nm0032801', 'nm14818484', 'nm2345951', 'nm0076111', 'nm8639635', 'nm5300034', 'nm0006253', 'nm11047184', 'nm0800098', 'nm0300121', 'nm0685063', 'nm2759598', 'nm0065716', 'nm0540716', 'nm0529705', 'nm0175676', 'nm0000636', 'nm0373905', 'nm0734007', 'nm0324473', 'nm0538938', 'nm0312792', 'nm10618315']","['Jean-Luc Godard', 'Walter Benjamin', 'Jacques Derrida', 'Jean-Paul Curnier', 'Roland Dubillard', 'Hannah Arendt', 'Otto von Bismarck', 'Jean-Paul Sartre', 'Léon Brunschvicg', 'Jean Giraudoux', 'Jean Tardieu', 'Charles Peguy', 'Louis Aragon', 'Stéphane Rullac', 'Henri Bergson', 'Georges Bernanos', 'Denis de Rougemont', 'Christian Wolff', 'Nikolai Rimsky-Korsakov', 'Fernand Braudel', 'Claire Simon', 'Neal Gabler', 'Luigi Pirandello', 'Paul Ricoeur', 'Samuel Beckett', 'André Malraux', 'Claude Lévi-Strauss', 'Joseph Conrad', 'William Shakespeare', 'Martin Heidegger', 'Jean-Dominique de la Rochefoucauld', 'Johann Wolfgang von Goethe', 'Curzio Malaparte', 'Jean Genet', 'Zoë Oldenbourg']"
tt1686124,Two Funerals,2010,91,"Comedy,Drama",Comedy,6.8,16,nm0692358,Gil Portes,"['nm0708609', 'nm0692358']","['Eric Ramos', 'Gil Portes']"
tt1684667,El efecto tequila,2010,111,"Comedy,Crime,Drama",Comedy,4.6,50,nm0785251,León Serment,"['nm0073375', 'nm2215506', 'nm0785251']","['Reyes Bercini', 'Patricio Saiz', 'León Serment']"
tt1680106,Notizie degli scavi,2010,89,Drama,Drama,5.8,181,nm0337448,Emidio Greco,"['nm0337448', 'nm0524446']","['Emidio Greco', 'Franco Lucentini']"
tt1677707,I'll Be There,2010,109,Drama,Drama,5.8,48,nm0209853,Maryo J. de los Reyes,"['nm1672094', 'nm3958076', 'nm3736339', 'nm3542039']","['Artemio Abad', 'Athena Aringo', 'Melissa Mae Chua', 'Anjeli Pessumal']"
tt1692831,Aarohan,2010,126,Family,Family,6.9,20,nm3992531,Pinaki Chaudhuri,['nm3992531'],['Pinaki Chaudhuri']
tt1418760,Tirza,2010,100,"Drama,Thriller",Drama,6.3,1790,nm0073888,Rudolf van den Berg,"['nm0344498', 'nm0073888']","['Arnon Grunberg', 'Rudolf van den Berg']"
tt1714632,Changed Days,2010,45,"Drama,Family",Drama,8.2,14,nm1851004,David Goodall,"['nm1851004', 'nm4048516']","['David Goodall', 'Alison Couston']"
tt1714895,Sei Venezia,2010,95,Documentary,Documentary,6.8,43,nm0563473,Carlo Mazzacurati,"['nm0563473', 'nm0678499', 'nm0682709']","['Carlo Mazzacurati', 'Marco Pettenello', 'Claudio Piersanti']"
tt1733317,Primary!,2010,107,Comedy,Comedy,7.1,89,nm3124865,Iván Noel,"['nm3282283', 'nm3124865']","['Francisco Alfonsin', 'Iván Noel']"
tt1071211,Elvis & Madonna,2010,105,"Comedy,Romance",Comedy,6.3,264,nm1252080,Marcelo Laffitte,"['nm0142453', 'nm1252080']","['José Carvalho', 'Marcelo Laffitte']"
tt6995574,Thank You Berty,2010,120,Comedy,Comedy,5.7,7,nm6630514,Tennyson Cooray,['nm6630514'],['Tennyson Cooray']
tt1395783,Project Purgatory,2010,82,"Action,Horror,Sci-Fi",Action,4.6,57,nm1007344,Kantz,"['nm1007344', 'nm2825988']","['Kantz', 'Lei Mowatt']"
tt2860920,Land of Legends,2010,90,Documentary,Documentary,7.8,12,nm0623855,Chris D. Nebe,['nm0623855'],['Chris D. Nebe']
tt2093159,Tuer pour aimer (Kill for Love),2010,97,Crime,Crime,4.2,40,nm0032561,Jean-Marie Pallardy,['nm0032561'],['Jean-Marie Pallardy']
tt1407084,Twelve,2010,93,"Action,Drama,Thriller",Action,5.6,12864,nm0001708,Joel Schumacher,"['nm0577332', 'nm3393347']","['Jordan Melamed', 'Nick McDonell']"
tt1410270,Cinderella Moon,2010,96,Drama,Drama,6.3,35,nm0100904,Richard Bowen,['nm0100904'],['Richard Bowen']
tt1380799,Habermann,2010,104,"Drama,Romance,War",Drama,7,1380,nm0381228,Juraj Herz,"['nm0510790', 'nm0381228', 'nm2099454', 'nm2901041', 'nm4111102']","['Wolfgang Limmer', 'Juraj Herz', 'Jan Drbohlav', 'Josef Urban', 'Carina Landau']"
tt1411276,Ice Castles,2010,95,"Drama,Romance,Sport",Drama,6.1,2662,nm0943044,Donald Wrye,"['nm0943044', 'nm0047671', 'nm0088627']","['Donald Wrye', 'Gary L. Baim', 'Karen Bloch Morse']"
tt1728125,Gohine Shobdo,2010,105,"Action,Drama",Action,6.9,131,nm4086776,Khalid Mahmood Mithu,['nm4086776'],['Khalid Mahmood Mithu']
tt1016090,The Cursed,2010,88,"Horror,Mystery,Romance",Horror,3.8,2143,nm0070482,Joel Bender,['nm2625351'],['Devin Watson']
tt1017464,The Tortured,2010,82,"Horror,Thriller",Horror,5.4,8520,nm0509409,Robert Lieberman,['nm0692683'],['Marek Posival']
tt1722634,Subhapradam,2010,148,Drama,Drama,4.3,57,nm0899649,K. Viswanath,['nm0899649'],['K. Viswanath']
tt1722516,Black Ocean,2010,87,Drama,Drama,5.4,178,nm0405578,Marion Hänsel,"['nm0405578', 'nm2041533']","['Marion Hänsel', 'Hubert Mingarelli']"
tt1720038,A Suprema Felicidade,2010,121,Drama,Drama,5.2,339,nm0413020,Arnaldo Jabor,"['nm0413020', 'nm4061386']","['Arnaldo Jabor', 'Ananda Rubinstein']"
tt1715222,The Shaman & Ayahuasca: Journeys to Sacred Realms,2010,72,"Biography,Documentary",Biography,6,23,nm0927595,Michael Wiese,['nm0927595'],['Michael Wiese']
tt1714897,Journey to Mytilene,2010,105,Drama,Drama,6.2,161,nm0660341,Lakis Papastathis,['nm0660341'],['Lakis Papastathis']
tt2102353,Kohi Mero,2010,126,Romance,Romance,7.8,23,nm4646355,Alok Nembang,['nm1882920'],['Prawin Adhikari']
tt5716154,Stay with Me,2011,79,"Drama,Romance",Drama,5,51,nm0882203,Zaza Urushadze,"['nm1628245', 'nm0882203']","['Tamara Bartaya', 'Zaza Urushadze']"
tt6474086,Canções do Exílio: A Labareda que Lambeu Tudo,2011,91,Documentary,Documentary,7.5,11,nm1655133,Geneton Moraes Neto,['nm1655133'],['Geneton Moraes Neto']
tt1986051,Kotlovina,2011,120,Drama,Drama,6.5,245,nm0705576,Tomislav Radic,['nm0705576'],['Tomislav Radic']
tt1992138,Force,2011,137,"Action,Crime,Drama",Action,6.5,8770,nm1723225,Nishikant Kamat,"['nm1937760', 'nm1069826']","['Ritesh Shah', 'Gautham Vasudev Menon']"
tt1726669,Killer Joe,2011,102,"Crime,Drama,Thriller",Crime,6.7,86186,nm0001243,William Friedkin,['nm0504832'],['Tracy Letts']
tt2089720,Old Dog,2011,88,Drama,Drama,6.6,136,nm2120871,Pema Tseden,['nm2120871'],['Pema Tseden']
tt1728218,Zduhac Means Adventure,2011,95,Comedy,Comedy,4.5,396,nm1098726,Milorad Milinkovic,['nm1098726'],['Milorad Milinkovic']
tt1728599,Train Brain Express,2011,117,Drama,Drama,6.1,140,nm0605741,Yoshimitsu Morita,['nm0605741'],['Yoshimitsu Morita']
tt1874615,Makeup Man,2011,150,Comedy,Comedy,5.4,429,nm1167591,Shafi,"['nm2819123', 'nm2818296', 'nm1167591']","['Sachy', 'Sethu', 'Shafi']"
tt2047672,Amar no es querer,2011,95,Drama,Drama,5.9,71,nm2872433,Guillermo Barba,"['nm2872433', 'nm4618031']","['Guillermo Barba', 'Milly Cohen']"
tt1874451,Charlie Zone,2011,103,"Crime,Drama,Thriller",Crime,5.2,379,nm0578361,Michael Melski,"['nm2634567', 'nm0578361']","['Joseph LeClair', 'Michael Melski']"
tt1871425,Travesía del desierto,2011,155,"Action,Adventure,Crime",Action,5.6,36,nm0909099,Mauricio Walerstein,['nm0623437'],['Claudia Nazoa']
tt1728620,Remembrance,2011,105,"Drama,Romance,Thriller",Drama,7.2,2395,nm0433141,Anna Justice,"['nm0441815', 'nm0433141']","['Pamela Katz', 'Anna Justice']"
tt1711533,Werner - Eiskalt!,2011,93,"Animation,Comedy",Animation,4.3,1385,nm0005846,Gernot Roll,"['nm0271143', 'nm0686907', 'nm0917833']","['Rötger Feldmann', 'Thomas Platt', 'Herman Weigel']"
tt1729637,Bodyguard,2011,130,"Action,Drama,Romance",Action,4.8,29317,nm0796504,Siddique,"['nm1480864', 'nm1375524', 'nm0796504']","['J.P. Chowksey', 'Kiran Kotrial', 'Siddique']"
tt1869373,Discipline,2011,103,Thriller,Thriller,4.9,41,nm0562896,Martin Mayo,"['nm4383365', 'nm0562896']","['Carole Katchen', 'Martin Mayo']"
tt1736552,Breakaway,2011,101,"Comedy,Drama,Sport",Comedy,5.7,2538,nm0509409,Robert Lieberman,"['nm2818287', 'nm0048802', 'nm0770360', 'nm3728819']","['Vinay Virmani', 'Noel S. Baker', 'Jeff Schechter', 'Matt Simmons']"
tt2535502,Eko Eko Azarak: The First Episode of Misa Kuroi,2011,61,Horror,Horror,5.6,29,nm0463078,Shinichi Koga,['nm0463078'],['Shinichi Koga']
tt1742336,Your Sister's Sister,2011,90,"Comedy,Drama,Romance",Comedy,6.7,28891,nm1119645,Lynn Shelton,['nm1119645'],['Lynn Shelton']
tt1742650,I Don't Know How She Does It,2011,89,"Comedy,Family,Romance",Comedy,5,21565,nm0569790,Douglas McGrath,"['nm0112459', 'nm1308026']","['Aline Brosh McKenna', 'Allison Pearson']"
tt1868070,The Last Fashion Show,2011,96,"Crime,Drama,Horror",Crime,4.6,292,nm0889402,Carlo Vanzina,"['nm0889402', 'nm0889403', 'nm0274853']","['Carlo Vanzina', 'Enrico Vanzina', 'Franco Ferrini']"
tt1743720,The Greatest Movie Ever Sold,2011,90,"Comedy,Documentary",Comedy,6.6,15319,nm1041597,Morgan Spurlock,"['nm2505733', 'nm1041597']","['Jeremy Chilnick', 'Morgan Spurlock']"
tt2050492,Last Screening,2011,81,"Drama,Horror,Thriller",Drama,5.7,370,nm0009765,Laurent Achard,"['nm0009765', 'nm2212508']","['Laurent Achard', 'Frédérique Moreau']"
tt2086840,Eva from Argentina,2011,75,"Animation,Biography,History",Animation,6.8,42,nm2266125,María Seoane,"['nm1910368', 'nm0536131', 'nm0704378', 'nm2266125']","['Carlos Castro', 'Graciela Maglie', 'Omar Quiroga', 'María Seoane']"
tt1732724,Parama Veera Chakra,2011,160,"Action,Drama",Action,1.8,542,nm0201927,Dasari Narayana Rao,['nm0963368'],['Rajendra Kumar']
tt1876535,Webcam,2011,71,"Comedy,Drama",Comedy,4.6,92,nm0879726,Marc van Uchelen,['nm0879726'],['Marc van Uchelen']
tt1700844,The Deep Blue Sea,2011,98,"Drama,Romance",Drama,6.2,17144,nm0203993,Terence Davies,"['nm0711905', 'nm0203993']","['Terence Rattigan', 'Terence Davies']"
tt1692833,Crédit pour tous,2011,90,"Comedy,Drama",Comedy,5.1,40,nm0006620,Jean-Pierre Mocky,"['nm0006620', 'nm0708070']","['Jean-Pierre Mocky', 'Patrick Rambaud']"
tt2042684,The Muse,2011,58,"Horror,Mystery,Thriller",Horror,6.9,31,nm1678484,Taylor Grant,['nm1678484'],['Taylor Grant']
tt1598822,New Year's Eve,2011,118,"Comedy,Romance",Comedy,5.6,91601,nm0005190,Garry Marshall,['nm0297545'],['Katherine Fugate']
tt1600195,Abduction,2011,106,"Action,Drama,Mystery",Action,5.1,84917,nm0005436,John Singleton,['nm0159900'],['Shawn Christensen']
tt1605782,Comic-Con Episode IV: A Fan's Hope,2011,88,Documentary,Documentary,7,2889,nm1041597,Morgan Spurlock,"['nm2505733', 'nm1041597']","['Jeremy Chilnick', 'Morgan Spurlock']"
tt2101393,Manila Kingpin: The Asiong Salonga Story,2011,145,"Action,Crime,Drama",Action,6.5,227,nm0013650,Tikoy Aguiluz,"['nm0407150', 'nm4220800']","['Roy Iglesias', 'Rey Ventura']"
tt2281389,Tmár a jeho rod aneb Slzavé údolí pyramid,2011,199,"Documentary,Mystery",Documentary,6.8,13,nm0882899,Karel Vachek,['nm0882899'],['Karel Vachek']
tt1897947,Katseen vanki,2011,75,"Biography,Documentary",Biography,6,8,nm0401657,Timo Humaloja,['nm0401657'],['Timo Humaloja']
tt1895511,"Vergiss nie, dass ich Dich Liebe",2011,90,Drama,Drama,5.3,21,nm0738001,Carlo Rola,"['nm3064094', 'nm0738001']","['Sarah Kirkegaard', 'Carlo Rola']"
tt1630245,Les insomniaques,2011,90,Thriller,Thriller,5.8,27,nm0006620,Jean-Pierre Mocky,"['nm1661375', 'nm0006620', 'nm0749183']","['John Lutz', 'Jean-Pierre Mocky', 'André Ruellan']"
tt1633356,Shark Night,2011,90,"Action,Horror,Thriller",Action,4.1,27861,nm0254786,David R. Ellis,"['nm1974551', 'nm3864204']","['Will Hayes', 'Jesse Studenberg']"
tt2167578,Dietro il buio,2011,70,Drama,Drama,5.9,9,nm1001712,Giorgio Pressburger,"['nm3602024', 'nm1001712']","['Claudio Magris', 'Giorgio Pressburger']"
tt1646237,See How They Dance,2011,99,Drama,Drama,6,115,nm0002218,Claude Miller,"['nm0141843', 'nm0002218', 'nm4570521']","['Natalie Carter', 'Claude Miller', 'Roy Parvin']"
tt1649425,Tsugaru hyakunen shokudou,2011,106,Drama,Drama,5.9,16,nm0648457,Kazuki Ômori,"['nm3898757', 'nm0648457', 'nm2486186']","['Akio Morisawa', 'Kazuki Ômori', 'Yumiko Aoyagi']"
tt1825813,Ikaw ang pag-ibig,2011,120,"Drama,Family",Drama,7.6,21,nm0246762,Marilou Diaz-Abaya,['nm0246762'],['Marilou Diaz-Abaya']
tt1895438,L'Est pour toujours,2011,80,"Documentary,Drama,Family",Documentary,6.1,9,nm0481121,Carole Laganière,['nm0481121'],['Carole Laganière']
tt2093099,The Truth of Lie,2011,98,"Drama,Horror,Thriller",Drama,3.6,160,nm0714298,Roland Reber,['nm0714298'],['Roland Reber']
tt1674692,French Immersion,2011,99,Comedy,Comedy,5,336,nm0862935,Kevin Tierney,"['nm0507334', 'nm0862935']","['Jefferson Lewis', 'Kevin Tierney']"
tt1885377,Solar System,2011,100,Documentary,Documentary,7.5,31,nm0374656,Thomas Heise,['nm0374656'],['Thomas Heise']
tt1674784,Trespass,2011,91,"Crime,Drama,Mystery",Crime,5.3,46740,nm0001708,Joel Schumacher,['nm2244980'],['Karl Gajdusek']
tt1879084,The Writers,2011,90,"Adult,Crime,Drama",Adult,3.8,81,nm3067390,Todd Michael Smith,['nm3067390'],['Todd Michael Smith']
tt2300893,Femme écrite,2011,87,Drama,Drama,4.3,14,nm0957055,Lahcen Zinoun,"['nm4949772', 'nm0957055']","['Mohamed Soukri', 'Lahcen Zinoun']"
tt1753733,Down the Road Again,2011,84,Drama,Drama,6.8,172,nm0790519,Donald Shebib,['nm0790519'],['Donald Shebib']
tt2963088,Migration of the Belted Bonito,2011,85,Comedy,Comedy,7.7,43,nm0865378,Lyudmil Todorov,['nm0865378'],['Lyudmil Todorov']
tt1753780,En attendant le vote...,2011,102,Drama,Drama,7.8,14,nm3463239,Missa Hebié,"['nm0064530', 'nm3463239', 'nm4777314']","['Marcel Beaulieu', 'Missa Hebié', 'Ahmadou Kourouma']"
tt2491520,O Gerente,2011,80,Drama,Drama,6.6,26,nm0764741,Paulo César Saraceni,"['nm0238540', 'nm0764741']","['Carlos Drummond de Andrade', 'Paulo César Saraceni']"
tt1851988,Ko,2011,128,"Action,Musical,Thriller",Action,7.9,6769,nm0433895,K.V. Anand,"['nm0433895', 'nm4338863', 'nm5394336', 'nm9967768']","['K.V. Anand', 'D. Suresh', 'A.N. Balakrishnan', 'Mayank Jain']"
